request_id,provider,model,prompt_id,prompt_text,replicate,status,story_text,input_tokens,output_tokens,thoughts_tokens,finish_reason,elapsed_sec,created_utc,error
openai|P05_strange_variant|r0008,openai,gpt-5.5,P05_strange_variant,tell me a strange story please,8,ok,"At the edge of a town no map admitted existed, there was a laundromat that opened only during thunderstorms.

Its sign flickered blue and white: **THE CLEAN SLATE**.

No one owned it. No one worked there. Yet the floors were always mopped, the machines always hummed, and the change dispenser accepted coins from countries that had never been invented.

Mara found it on a Thursday night after spilling ink across the only dress she owned fit for a funeral.

The storm had come suddenly, hard enough to turn the streets into black mirrors. She was running home with the dress bundled under her coat when lightning",12,150,,incomplete,5.88,2026-05-21T04:11:53+00:00,
anthropic|P05_strange_variant|r0008,anthropic,claude-sonnet-4-6,P05_strange_variant,tell me a strange story please,8,ok,"# The Man Who Collected Tuesdays

Gerald Fitch noticed something wrong on a Tuesday in March.

He had been eating the same breakfast — two eggs, wheat toast, black coffee — when he realized he had eaten this exact breakfast before. Not similar. **Identical.** The coffee had the same small crack of steam. The second egg had the same slightly broken yolk.

He wrote it down in a notebook.

The following Tuesday, it happened again.

By June, Gerald had seventeen identical Tuesdays recorded. Same crack in the steam. Same yolk. He began leaving objects on the table before bed — a spoon pointed east, a marble, once a live moth in a jar",13,150,,max_tokens,5.57,2026-05-21T04:11:59+00:00,
gemini|P05_strange_variant|r0008,gemini,gemini-3.5-flash,P05_strange_variant,tell me a strange story please,8,error,,,,,,0.6,2026-05-21T04:12:05+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 53.523390231s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '53s'}]}}"
openai|P06_funny_variant|r0008,openai,gpt-5.5,P06_funny_variant,tell me a funny story please,8,ok,"Sure — here’s a silly one:

A man walked into a pet shop and said, “I’d like to buy a parrot, but only if it can talk.”

The shopkeeper smiled and pointed to a bright green parrot. “This one is amazing. He speaks five languages, tells jokes, and can even sing opera.”

The man was impressed. “Wow! How much?”

“Two thousand dollars,” said the shopkeeper.

The man nearly fainted. “That’s too much. Do you have anything cheaper?”

The shopkeeper pointed to a scruffy little parrot in the corner. “That one’s only twenty dollars.”

“Can it talk?”",12,150,,incomplete,4.8,2026-05-21T04:12:06+00:00,
anthropic|P06_funny_variant|r0008,anthropic,claude-sonnet-4-6,P06_funny_variant,tell me a funny story please,8,ok,"Here's a funny story for you:

---

**The Smart Dog**

A man walks into a talent agent's office with his dog and says, ""You have to sign us — my dog can talk!""

The agent rolls his eyes. ""Sure he can. Prove it.""

The man turns to his dog and asks, **""What's on top of a house?""**

The dog says, **""Roof!""**

The agent stares blankly.

The man tries again. **""How does sandpaper feel?""**

The dog says, **""Rough!""**

The agent stands up. ""Get out of my office.""

The man and his dog walk out onto",13,150,,max_tokens,3.63,2026-05-21T04:12:11+00:00,
gemini|P06_funny_variant|r0008,gemini,gemini-3.5-flash,P06_funny_variant,tell me a funny story please,8,error,,,,,,0.58,2026-05-21T04:12:15+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 43.758510755s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '43s'}]}}"
openai|P07_random_setting|r0008,openai,gpt-5.5,P07_random_setting,tell me a story please. First choose a random setting and genre.,8,ok,"**Random setting:** A floating city above a gas giant  
**Random genre:** Cozy mystery

---

The city of Bellwether drifted through the golden clouds of the gas giant Oriel like a lantern caught in a slow dream. Its streets were narrow bridges of brass and glass, its gardens hung upside down beneath balconies, and its bakeries perfumed the thin morning air with cardamom buns.

Mina Quill ran the smallest tea shop in Bellwether, a warm little place called **The Steeping Star**, wedged between a clockmaker and a shop that sold replacement wings for messenger moth",20,150,,incomplete,4.59,2026-05-21T04:12:16+00:00,
anthropic|P07_random_setting|r0008,anthropic,claude-sonnet-4-6,P07_random_setting,tell me a story please. First choose a random setting and genre.,8,ok,"# The Clockmaker's Daughter

*Setting: Victorian-era Prague | Genre: Gothic Mystery*

---

The fog came early to the Staré Město that November, curling through the cobblestone streets like something alive, something *hungry.*

Marta Voss had not slept in three days.

She stood in her father's workshop, surrounded by the bones of a hundred unfinished clocks — gears like copper vertebrae, springs coiled tight as held breath — and she listened. Because that was the thing nobody understood about her father's shop. It was never truly silent.

It *ticked.*

Always ticked. Even now, two weeks after they had buried",21,150,,max_tokens,5.15,2026-05-21T04:12:21+00:00,
gemini|P07_random_setting|r0008,gemini,gemini-3.5-flash,P07_random_setting,tell me a story please. First choose a random setting and genre.,8,error,,,,,,0.52,2026-05-21T04:12:26+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 32.733469598s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '32s'}]}}"
openai|P08_suppression|r0008,openai,gpt-5.5,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",8,ok,,39,150,,incomplete,5.7,2026-05-21T04:12:27+00:00,
anthropic|P08_suppression|r0008,anthropic,claude-sonnet-4-6,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",8,ok,"Here is a story for you.

---

**The Cartographer's Daughter**

Maya had been drawing maps since she was four years old, mostly of the house, mostly wrong. The kitchen was always too big in her maps, because she loved it there, and her brother's room was always too small, because she didn't.

Her father noticed this about her maps. He said nothing for years.

When Maya was twelve, her father took her to the archive where he worked, a quiet building full of flat drawers that pulled out like slow breaths. He showed her maps drawn by people who had been dead for centuries. He pointed to a mountain range on one of them, slightly too tall, slightly too",42,150,,max_tokens,5.15,2026-05-21T04:12:33+00:00,
gemini|P08_suppression|r0008,gemini,gemini-3.5-flash,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",8,error,,,,,,0.56,2026-05-21T04:12:38+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 20.572645362s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '20s'}]}}"
openai|P01_baseline_please|r0009,openai,gpt-5.5,P01_baseline_please,tell me a story please,9,ok,"Once, in a town built between a forest and the sea, there lived a girl named Mara who collected lost things.

She kept them in jars on her windowsill: a blue button, a silver key, a marble with a swirl like a storm cloud, a feather too bright to belong to any ordinary bird. Whenever someone came looking, Mara returned what she had found. But some things stayed on the sill for years, waiting.

One autumn evening, after the fishermen had tied their boats and the bakers had shut their ovens, Mara found something unusual on the path outside her house.

It was a tiny door.

Not a toy door.",11,150,,incomplete,5.74,2026-05-21T04:12:39+00:00,
anthropic|P01_baseline_please|r0009,anthropic,claude-sonnet-4-6,P01_baseline_please,tell me a story please,9,ok,"# The Lantern Keeper's Daughter

Once, in a village tucked between two mountains, there lived a girl named Sera whose father kept the lighthouse on the cliff.

Every night, he climbed the spiral stairs and lit the great lamp so ships could find their way home through the dark water. And every night, Sera watched from her window, waiting for the light to spin.

One autumn evening, her father didn't come down.

Sera climbed the stairs herself. She found him sitting at the top, staring out at the sea with quiet eyes.

*""There's a storm coming,""* he said. *""A bad one.""*

She looked out. The sky was",12,150,,max_tokens,4.79,2026-05-21T04:12:45+00:00,
gemini|P01_baseline_please|r0009,gemini,gemini-3.5-flash,P01_baseline_please,tell me a story please,9,error,,,,,,0.55,2026-05-21T04:12:50+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 8.731093833s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '8s'}]}}"
openai|P02_baseline_plain|r0009,openai,gpt-5.5,P02_baseline_plain,tell me a story,9,ok,"Once, in a town where it rained every Thursday at exactly three o’clock, there lived a clockmaker named Mara who repaired everything except clocks.

She fixed teapots that sang off-key, spectacles that saw yesterday instead of today, umbrellas that opened indoors from sheer nervousness, and one very proud bicycle that refused to turn left. But clocks? Never.

When customers brought them in, Mara would shake her head and point to a wooden sign above her counter:

**TIME IS NOT BROKEN. YOU ARE.**

Most people found this rude, but accurate enough to leave.

One Thursday, just before the rain,",10,150,,incomplete,5.98,2026-05-21T04:12:51+00:00,
anthropic|P02_baseline_plain|r0009,anthropic,claude-sonnet-4-6,P02_baseline_plain,tell me a story,9,ok,"# The Lantern at the Edge of the Forest

There was once a girl named Mara who was afraid of the dark.

Not the dark of her bedroom, or the dark under her bed. Those darks she had made peace with long ago. What frightened her was the dark at the edge of the forest behind her grandmother's house — the place where the trees crowded together so tightly that even afternoon light gave up and turned back.

Every summer she visited, she would stand at the garden fence and stare at that darkness. And every summer, it stared back.

One evening, her grandmother set a cup of tea on the table and sat down across from her.

""You're looking at",11,150,,max_tokens,5.07,2026-05-21T04:12:57+00:00,
gemini|P02_baseline_plain|r0009,gemini,gemini-3.5-flash,P02_baseline_plain,tell me a story,9,error,,,,,,0.54,2026-05-21T04:13:02+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 56.390070382s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '56s'}]}}"
openai|P03_write_variant|r0009,openai,gpt-5.5,P03_write_variant,write me a story,9,ok,"**The Lighthouse That Remembered**

On the farthest edge of the gray sea stood a lighthouse no one visited anymore.

It had once guided ships through storms, throwing its golden eye across the waves each night. Fishermen had trusted it. Sailors had blessed it. Children in the nearby village had pointed to it from their bedroom windows and whispered, “There it is,” as if the lighthouse were a guardian keeping the dark from coming too close.

But that was long ago.

Now the village had new electric beacons, sleek and bright, mounted on steel towers. Ships sailed by",10,150,,incomplete,5.43,2026-05-21T04:13:03+00:00,
anthropic|P03_write_variant|r0009,anthropic,claude-sonnet-4-6,P03_write_variant,write me a story,9,ok,"# The Last Lighthouse

The storm had been building for three days before Maya finally admitted she was afraid.

She stood at the top of the lighthouse, watching the black water churn sixty feet below, and pressed her hand against the cold glass. The beam swept out into the darkness every eight seconds, same as it had for a hundred years. Same as her grandfather had kept it, and his mother before him.

Same as it would keep going, long after tonight.

""The generator's losing fuel,"" her radio crackled. It was Tom, down at the harbor master's office on the mainland. ""Maya, you need to get out of there.""

""There's a tanker,"" she said. """,11,150,,max_tokens,4.68,2026-05-21T04:13:09+00:00,
gemini|P03_write_variant|r0009,gemini,gemini-3.5-flash,P03_write_variant,write me a story,9,error,,,,,,0.5,2026-05-21T04:13:14+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 45.025107773s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '45s'}]}}"
openai|P04_short_variant|r0009,openai,gpt-5.5,P04_short_variant,tell me a short story please,9,ok,"The lantern at the end of the pier had been broken for years, but every night, Mara lit it anyway.

She would climb the old wooden steps with a match, a jar of oil, and a stubborn little smile. The fishermen laughed at first. “No ships come this way anymore,” they told her.

Mara only shrugged. “Then it’s for whoever is lost.”

One stormy evening, when the rain fell sideways and the sea roared like a beast, a small boat appeared between the waves. Its sail was torn, its lantern gone. Guided by the weak golden glow on the pier, the boat limped safely into harbor.

Inside was an old",12,150,,incomplete,5.24,2026-05-21T04:13:15+00:00,
anthropic|P04_short_variant|r0009,anthropic,claude-sonnet-4-6,P04_short_variant,tell me a short story please,9,ok,"# The Last Light

Every evening, old Marco climbed the hill behind his house to watch the sunset.

His granddaughter Elena thought it was a waste of time. ""You watch it every day,"" she said one evening, following him up the path. ""It's always the same.""

Marco smiled and said nothing.

They sat together on the old wooden bench. The sky turned orange, then pink, then deep purple. A single star appeared.

""It *is* the same,"" Elena said.

""Yes,"" Marco agreed. ""And so are you. You woke up this morning, didn't you? Breathed in and out. Your heart beat the same as yesterday.""

Elena frowned",13,150,,max_tokens,4.64,2026-05-21T04:13:20+00:00,
gemini|P04_short_variant|r0009,gemini,gemini-3.5-flash,P04_short_variant,tell me a short story please,9,error,,,,,,0.57,2026-05-21T04:13:25+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 33.817710822s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '33s'}]}}"
openai|P05_strange_variant|r0009,openai,gpt-5.5,P05_strange_variant,tell me a strange story please,9,ok,"Once, in a town where it rained only on Tuesdays, there lived a clockmaker who built clocks that told the wrong time on purpose.

“Correct time makes people too confident,” he would say, adjusting tiny brass gears with a pair of silver tweezers. “A little uncertainty keeps the soul awake.”

His shop stood at the end of a crooked lane, between a bakery that sold bread shaped like clouds and a barber who specialized in trimming shadows. Nobody questioned this. It was that sort of town.

One Tuesday, while rain tapped politely on the roof, a woman came into the clockmaker’s shop carrying a shoebox.

Inside the shoebox was a small",12,150,,incomplete,8.23,2026-05-21T04:13:26+00:00,
anthropic|P05_strange_variant|r0009,anthropic,claude-sonnet-4-6,P05_strange_variant,tell me a strange story please,9,ok,"# The Man Who Collected Mondays

Gerald Fitch noticed the problem on a Tuesday.

He reached into his coat pocket for his keys and found a Monday instead. A small one, slightly damp, smelling faintly of coffee and unread emails. He set it on his kitchen counter and stared at it.

""Hm,"" he said.

By Thursday he had found three more. One in his sock drawer. One behind the bathroom mirror. One just *sitting there* in the refrigerator next to the leftover pasta, looking guilty.

He called his sister.

""I keep finding Mondays,"" he told her.

""Everyone hates Mondays,"" she",13,150,,max_tokens,5.56,2026-05-21T04:13:34+00:00,
gemini|P05_strange_variant|r0009,gemini,gemini-3.5-flash,P05_strange_variant,tell me a strange story please,9,error,,,,,,0.53,2026-05-21T04:13:40+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 18.732273289s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '18s'}]}}"
openai|P06_funny_variant|r0009,openai,gpt-5.5,P06_funny_variant,tell me a funny story please,9,ok,"A penguin walks into an airport with a suitcase and asks the ticket agent, “Do you have any flights to Antarctica?”

The agent says, “Yes, but there’s a long layover in Miami.”

The penguin sighs. “Fine.”

Hours later, he lands in Miami. It’s hot. Very hot. The penguin immediately waddles into an ice cream shop and orders the biggest bowl of vanilla ice cream they have.

He eats it so fast he gets ice cream all over his face, his flippers, even his little suitcase.

Then he waddles back to the airport and realizes his plane is delayed, so he decides to pass the time by",12,150,,incomplete,6.07,2026-05-21T04:13:41+00:00,
anthropic|P06_funny_variant|r0009,anthropic,claude-sonnet-4-6,P06_funny_variant,tell me a funny story please,9,ok,"# The Great Pancake Disaster of 2019

So my friend Dave decided he was going to **impress his date** by making homemade pancakes from scratch.

He called me beforehand, very confident.

*""Dude, how hard can pancakes be?""*

Famous last words.

---

He forgot to add eggs. So the batter was basically **flavored water.**

He poured it in the pan anyway, hoping for the best.

It spread across the entire pan like a sad, thin lake.

He tried to flip it.

It **folded in half** like a deflated taco.

He tried to unfold it. It tore",13,150,,max_tokens,4.48,2026-05-21T04:13:47+00:00,
gemini|P06_funny_variant|r0009,gemini,gemini-3.5-flash,P06_funny_variant,tell me a funny story please,9,error,,,,,,0.57,2026-05-21T04:13:52+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 6.854271781s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '6s'}]}}"
openai|P07_random_setting|r0009,openai,gpt-5.5,P07_random_setting,tell me a story please. First choose a random setting and genre.,9,ok,"**Random setting:** A floating greenhouse above the clouds  
**Random genre:** Mystery

---

The greenhouse drifted over the world like a glass moon.

It had no engine anyone could see, no balloons, no wings—only a long brass keel beneath its floor and thousands of silver vines curled around its frame. Every morning, it sailed through the clouds, gathering sunlight in its windows and rain in its gutters. Every evening, it rang its little copper bell, and the plants turned their leaves toward the stars.

Mara had lived there for twelve years.

She watered the moon-orchids, trimmed",20,150,,incomplete,4.71,2026-05-21T04:13:53+00:00,
anthropic|P07_random_setting|r0009,anthropic,claude-sonnet-4-6,P07_random_setting,tell me a story please. First choose a random setting and genre.,9,ok,"# The Chosen Setting & Genre:

🌊 **Setting:** A lighthouse on a rocky, fog-covered coastline in the 1890s
🎭 **Genre:** Mystery / Gothic

---

# **The Keeper's Last Log**

The fog had not lifted in eleven days.

Margaret Hale noted this in the logbook with the same careful handwriting her father had used before her, and his father before him. *Day eleven. Visibility: none. Light: burning. Keeper: present.* She underlined *present* the way she always did, as if daring the sea to argue.

She was the only one left on the island now. That part",21,150,,max_tokens,5.34,2026-05-21T04:13:58+00:00,
gemini|P07_random_setting|r0009,gemini,gemini-3.5-flash,P07_random_setting,tell me a story please. First choose a random setting and genre.,9,error,,,,,,0.56,2026-05-21T04:14:03+00:00,"ClientError: 429 RESOURCE_EXHAUSTED. {'error': {'code': 429, 'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. \n* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3.5-flash\nPlease retry in 55.480374139s.', 'status': 'RESOURCE_EXHAUSTED', 'details': [{'@type': 'type.googleapis.com/google.rpc.Help', 'links': [{'description': 'Learn more about Gemini API quotas', 'url': 'https://ai.google.dev/gemini-api/docs/rate-limits'}]}, {'@type': 'type.googleapis.com/google.rpc.QuotaFailure', 'violations': [{'quotaMetric': 'generativelanguage.googleapis.com/generate_content_free_tier_requests', 'quotaId': 'GenerateRequestsPerDayPerProjectPerModel-FreeTier', 'quotaDimensions': {'location': 'global', 'model': 'gemini-3.5-flash'}, 'quotaValue': '20'}]}, {'@type': 'type.googleapis.com/google.rpc.RetryInfo', 'retryDelay': '55s'}]}}"
openai|P08_suppression|r0009,openai,gpt-5.5,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",9,ok,"In the town of Bellwether, every person was born with a tiny talent.

Mara could always find lost buttons. Her brother could whistle birds down from trees. The baker knew exactly when bread was done without opening the oven. Even the mayor had a gift: he could sneeze in perfect rhythm, which was not",39,150,,incomplete,4.82,2026-05-21T04:14:04+00:00,
anthropic|P08_suppression|r0009,anthropic,claude-sonnet-4-6,P08_suppression,"tell me a story please, but not about lighthouses, lamps, the sea, ships, storms, fog, islands, cliffs, or old caretakers.",9,ok,"Here is a story for you.

---

**The Cartographer's Mistake**

Elena had been drawing maps of fictional places for eleven years when she noticed something wrong.

She had a system. Every morning she would sit at her wide desk, make coffee she never finished, and invent somewhere new. A mountain range here. A river that bent like an elbow. Towns with names she pulled from half-remembered dreams. She sold them as art prints, mostly. People liked hanging places that didn't exist on their walls. It made them feel like the world was larger than it was.

The mistake was small. A village she had named Corda, tucked into the fold of a valley she'd drawn",42,150,,max_tokens,5.78,2026-05-21T04:14:09+00:00,
