request_id,provider,prompt_id,replicate,local_cluster,is_lighthouse,word_count,output_tokens,thoughts_tokens,finish_reason,likely_truncated,too_short_unusable
anthropic|P06_funny_variant|r0027,anthropic,P06_funny_variant,27,4,False,93,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0028,anthropic,P06_funny_variant,28,2,False,101,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0029,anthropic,P06_funny_variant,29,1,False,104,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0030,anthropic,P06_funny_variant,30,4,False,113,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0031,anthropic,P06_funny_variant,31,4,False,95,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0032,anthropic,P06_funny_variant,32,4,False,82,149,,max_tokens,True,False
anthropic|P06_funny_variant|r0033,anthropic,P06_funny_variant,33,1,False,96,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0034,anthropic,P06_funny_variant,34,9,False,101,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0035,anthropic,P06_funny_variant,35,4,False,90,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0036,anthropic,P06_funny_variant,36,6,False,109,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0037,anthropic,P06_funny_variant,37,9,False,108,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0038,anthropic,P06_funny_variant,38,4,False,100,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0039,anthropic,P06_funny_variant,39,4,False,95,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0040,anthropic,P06_funny_variant,40,4,False,93,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0041,anthropic,P06_funny_variant,41,0,False,91,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0042,anthropic,P06_funny_variant,42,4,False,99,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0043,anthropic,P06_funny_variant,43,4,False,98,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0044,anthropic,P06_funny_variant,44,4,False,93,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0045,anthropic,P06_funny_variant,45,4,False,93,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0046,anthropic,P06_funny_variant,46,6,False,108,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0047,anthropic,P06_funny_variant,47,9,False,99,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0048,anthropic,P06_funny_variant,48,4,False,89,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0049,anthropic,P06_funny_variant,49,4,False,94,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0050,anthropic,P06_funny_variant,50,9,False,110,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0051,anthropic,P06_funny_variant,51,6,False,108,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0052,anthropic,P06_funny_variant,52,1,False,103,149,,max_tokens,True,False
anthropic|P06_funny_variant|r0053,anthropic,P06_funny_variant,53,2,False,110,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0054,anthropic,P06_funny_variant,54,4,False,107,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0055,anthropic,P06_funny_variant,55,2,False,98,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0056,anthropic,P06_funny_variant,56,4,False,95,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0057,anthropic,P06_funny_variant,57,-1,False,106,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0058,anthropic,P06_funny_variant,58,3,False,105,149,,max_tokens,True,False
anthropic|P06_funny_variant|r0059,anthropic,P06_funny_variant,59,4,False,105,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0060,anthropic,P06_funny_variant,60,-1,False,103,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0061,anthropic,P06_funny_variant,61,4,False,91,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0062,anthropic,P06_funny_variant,62,6,False,105,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0063,anthropic,P06_funny_variant,63,4,False,109,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0064,anthropic,P06_funny_variant,64,4,False,105,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0065,anthropic,P06_funny_variant,65,3,False,104,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0066,anthropic,P06_funny_variant,66,4,False,95,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0067,anthropic,P06_funny_variant,67,-1,False,104,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0068,anthropic,P06_funny_variant,68,4,False,109,149,,max_tokens,True,False
anthropic|P06_funny_variant|r0069,anthropic,P06_funny_variant,69,1,False,103,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0070,anthropic,P06_funny_variant,70,4,False,111,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0071,anthropic,P06_funny_variant,71,4,False,102,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0072,anthropic,P06_funny_variant,72,3,False,105,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0073,anthropic,P06_funny_variant,73,4,False,108,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0074,anthropic,P06_funny_variant,74,4,False,103,149,,max_tokens,True,False
anthropic|P06_funny_variant|r0075,anthropic,P06_funny_variant,75,4,False,91,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0076,anthropic,P06_funny_variant,76,1,False,95,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0077,anthropic,P06_funny_variant,77,4,False,92,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0078,anthropic,P06_funny_variant,78,2,False,101,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0079,anthropic,P06_funny_variant,79,4,False,104,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0080,anthropic,P06_funny_variant,80,6,False,107,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0081,anthropic,P06_funny_variant,81,4,False,101,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0082,anthropic,P06_funny_variant,82,3,False,106,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0083,anthropic,P06_funny_variant,83,4,False,92,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0084,anthropic,P06_funny_variant,84,4,False,91,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0085,anthropic,P06_funny_variant,85,4,False,97,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0086,anthropic,P06_funny_variant,86,4,False,92,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0087,anthropic,P06_funny_variant,87,0,False,92,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0088,anthropic,P06_funny_variant,88,6,False,114,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0089,anthropic,P06_funny_variant,89,4,False,88,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0090,anthropic,P06_funny_variant,90,4,False,106,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0091,anthropic,P06_funny_variant,91,1,False,106,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0092,anthropic,P06_funny_variant,92,4,False,108,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0093,anthropic,P06_funny_variant,93,4,False,111,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0094,anthropic,P06_funny_variant,94,-1,False,97,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0095,anthropic,P06_funny_variant,95,0,False,72,123,,end_turn,False,False
anthropic|P06_funny_variant|r0096,anthropic,P06_funny_variant,96,0,False,87,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0097,anthropic,P06_funny_variant,97,-1,False,105,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0098,anthropic,P06_funny_variant,98,4,False,103,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0099,anthropic,P06_funny_variant,99,4,False,102,150,,max_tokens,True,False
anthropic|P06_funny_variant|r0100,anthropic,P06_funny_variant,100,2,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0001,anthropic,P07_random_setting,1,2,True,106,150,,max_tokens,True,False
anthropic|P07_random_setting|r0002,anthropic,P07_random_setting,2,0,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0003,anthropic,P07_random_setting,3,0,False,97,150,,max_tokens,True,False
anthropic|P07_random_setting|r0004,anthropic,P07_random_setting,4,4,False,98,150,,max_tokens,True,False
anthropic|P07_random_setting|r0005,anthropic,P07_random_setting,5,0,False,93,150,,max_tokens,True,False
anthropic|P07_random_setting|r0006,anthropic,P07_random_setting,6,2,True,108,150,,max_tokens,True,False
anthropic|P07_random_setting|r0007,anthropic,P07_random_setting,7,2,True,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0008,anthropic,P07_random_setting,8,2,True,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0009,anthropic,P07_random_setting,9,4,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0010,anthropic,P07_random_setting,10,0,False,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0011,anthropic,P07_random_setting,11,2,True,110,150,,max_tokens,True,False
anthropic|P07_random_setting|r0012,anthropic,P07_random_setting,12,0,False,100,149,,max_tokens,True,False
anthropic|P07_random_setting|r0013,anthropic,P07_random_setting,13,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0014,anthropic,P07_random_setting,14,0,False,98,150,,max_tokens,True,False
anthropic|P07_random_setting|r0015,anthropic,P07_random_setting,15,0,False,98,150,,max_tokens,True,False
anthropic|P07_random_setting|r0016,anthropic,P07_random_setting,16,-1,True,102,150,,max_tokens,True,False
anthropic|P07_random_setting|r0017,anthropic,P07_random_setting,17,0,False,98,150,,max_tokens,True,False
anthropic|P07_random_setting|r0018,anthropic,P07_random_setting,18,1,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0019,anthropic,P07_random_setting,19,4,False,98,150,,max_tokens,True,False
anthropic|P07_random_setting|r0020,anthropic,P07_random_setting,20,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0021,anthropic,P07_random_setting,21,4,False,103,150,,max_tokens,True,False
anthropic|P07_random_setting|r0022,anthropic,P07_random_setting,22,2,True,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0023,anthropic,P07_random_setting,23,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0024,anthropic,P07_random_setting,24,0,False,95,149,,max_tokens,True,False
anthropic|P07_random_setting|r0025,anthropic,P07_random_setting,25,0,False,97,149,,max_tokens,True,False
anthropic|P07_random_setting|r0026,anthropic,P07_random_setting,26,0,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0027,anthropic,P07_random_setting,27,4,False,103,150,,max_tokens,True,False
anthropic|P07_random_setting|r0028,anthropic,P07_random_setting,28,0,False,96,150,,max_tokens,True,False
anthropic|P07_random_setting|r0029,anthropic,P07_random_setting,29,0,False,106,150,,max_tokens,True,False
anthropic|P07_random_setting|r0030,anthropic,P07_random_setting,30,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0031,anthropic,P07_random_setting,31,0,False,107,150,,max_tokens,True,False
anthropic|P07_random_setting|r0032,anthropic,P07_random_setting,32,-1,False,105,150,,max_tokens,True,False
anthropic|P07_random_setting|r0033,anthropic,P07_random_setting,33,0,False,102,150,,max_tokens,True,False
anthropic|P07_random_setting|r0034,anthropic,P07_random_setting,34,0,False,94,150,,max_tokens,True,False
anthropic|P07_random_setting|r0035,anthropic,P07_random_setting,35,0,False,103,150,,max_tokens,True,False
anthropic|P07_random_setting|r0036,anthropic,P07_random_setting,36,0,False,103,150,,max_tokens,True,False
anthropic|P07_random_setting|r0037,anthropic,P07_random_setting,37,2,True,109,150,,max_tokens,True,False
anthropic|P07_random_setting|r0038,anthropic,P07_random_setting,38,0,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0039,anthropic,P07_random_setting,39,0,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0040,anthropic,P07_random_setting,40,2,True,107,150,,max_tokens,True,False
anthropic|P07_random_setting|r0041,anthropic,P07_random_setting,41,0,False,91,150,,max_tokens,True,False
anthropic|P07_random_setting|r0042,anthropic,P07_random_setting,42,2,True,106,150,,max_tokens,True,False
anthropic|P07_random_setting|r0043,anthropic,P07_random_setting,43,0,False,94,150,,max_tokens,True,False
anthropic|P07_random_setting|r0044,anthropic,P07_random_setting,44,0,False,92,150,,max_tokens,True,False
anthropic|P07_random_setting|r0045,anthropic,P07_random_setting,45,1,False,106,150,,max_tokens,True,False
anthropic|P07_random_setting|r0046,anthropic,P07_random_setting,46,2,True,108,150,,max_tokens,True,False
anthropic|P07_random_setting|r0047,anthropic,P07_random_setting,47,1,False,102,150,,max_tokens,True,False
anthropic|P07_random_setting|r0048,anthropic,P07_random_setting,48,0,False,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0049,anthropic,P07_random_setting,49,0,False,95,150,,max_tokens,True,False
anthropic|P07_random_setting|r0050,anthropic,P07_random_setting,50,4,False,103,150,,max_tokens,True,False
anthropic|P07_random_setting|r0051,anthropic,P07_random_setting,51,-1,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0052,anthropic,P07_random_setting,52,0,False,96,150,,max_tokens,True,False
anthropic|P07_random_setting|r0053,anthropic,P07_random_setting,53,0,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0054,anthropic,P07_random_setting,54,0,False,98,150,,max_tokens,True,False
anthropic|P07_random_setting|r0055,anthropic,P07_random_setting,55,1,False,107,150,,max_tokens,True,False
anthropic|P07_random_setting|r0056,anthropic,P07_random_setting,56,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0057,anthropic,P07_random_setting,57,0,False,105,150,,max_tokens,True,False
anthropic|P07_random_setting|r0058,anthropic,P07_random_setting,58,0,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0059,anthropic,P07_random_setting,59,0,False,96,150,,max_tokens,True,False
anthropic|P07_random_setting|r0060,anthropic,P07_random_setting,60,0,False,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0061,anthropic,P07_random_setting,61,0,False,97,150,,max_tokens,True,False
anthropic|P07_random_setting|r0062,anthropic,P07_random_setting,62,0,False,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0063,anthropic,P07_random_setting,63,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0064,anthropic,P07_random_setting,64,0,False,95,150,,max_tokens,True,False
anthropic|P07_random_setting|r0065,anthropic,P07_random_setting,65,2,True,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0067,anthropic,P07_random_setting,67,2,True,105,150,,max_tokens,True,False
anthropic|P07_random_setting|r0068,anthropic,P07_random_setting,68,-1,True,108,150,,max_tokens,True,False
anthropic|P07_random_setting|r0069,anthropic,P07_random_setting,69,2,True,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0070,anthropic,P07_random_setting,70,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0071,anthropic,P07_random_setting,71,2,True,96,150,,max_tokens,True,False
anthropic|P07_random_setting|r0072,anthropic,P07_random_setting,72,0,False,94,150,,max_tokens,True,False
anthropic|P07_random_setting|r0073,anthropic,P07_random_setting,73,2,True,109,150,,max_tokens,True,False
anthropic|P07_random_setting|r0074,anthropic,P07_random_setting,74,0,False,103,150,,max_tokens,True,False
anthropic|P07_random_setting|r0075,anthropic,P07_random_setting,75,0,False,95,150,,max_tokens,True,False
anthropic|P07_random_setting|r0076,anthropic,P07_random_setting,76,-1,False,106,150,,max_tokens,True,False
anthropic|P07_random_setting|r0077,anthropic,P07_random_setting,77,-1,False,105,150,,max_tokens,True,False
anthropic|P07_random_setting|r0078,anthropic,P07_random_setting,78,2,True,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0079,anthropic,P07_random_setting,79,0,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0080,anthropic,P07_random_setting,80,2,True,111,150,,max_tokens,True,False
anthropic|P07_random_setting|r0081,anthropic,P07_random_setting,81,0,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0082,anthropic,P07_random_setting,82,0,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0083,anthropic,P07_random_setting,83,0,False,97,150,,max_tokens,True,False
anthropic|P07_random_setting|r0084,anthropic,P07_random_setting,84,0,False,105,150,,max_tokens,True,False
anthropic|P07_random_setting|r0085,anthropic,P07_random_setting,85,0,False,93,150,,max_tokens,True,False
anthropic|P07_random_setting|r0086,anthropic,P07_random_setting,86,2,True,102,150,,max_tokens,True,False
anthropic|P07_random_setting|r0087,anthropic,P07_random_setting,87,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0088,anthropic,P07_random_setting,88,0,False,94,150,,max_tokens,True,False
anthropic|P07_random_setting|r0089,anthropic,P07_random_setting,89,0,False,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0090,anthropic,P07_random_setting,90,0,False,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0091,anthropic,P07_random_setting,91,0,False,101,150,,max_tokens,True,False
anthropic|P07_random_setting|r0092,anthropic,P07_random_setting,92,2,True,104,150,,max_tokens,True,False
anthropic|P07_random_setting|r0093,anthropic,P07_random_setting,93,0,False,107,150,,max_tokens,True,False
anthropic|P07_random_setting|r0094,anthropic,P07_random_setting,94,1,False,102,150,,max_tokens,True,False
anthropic|P07_random_setting|r0095,anthropic,P07_random_setting,95,-1,False,105,150,,max_tokens,True,False
anthropic|P07_random_setting|r0096,anthropic,P07_random_setting,96,0,False,100,150,,max_tokens,True,False
anthropic|P07_random_setting|r0097,anthropic,P07_random_setting,97,0,False,97,150,,max_tokens,True,False
anthropic|P07_random_setting|r0098,anthropic,P07_random_setting,98,2,True,115,150,,max_tokens,True,False
anthropic|P07_random_setting|r0099,anthropic,P07_random_setting,99,2,True,99,150,,max_tokens,True,False
anthropic|P07_random_setting|r0100,anthropic,P07_random_setting,100,0,False,96,150,,max_tokens,True,False
anthropic|P08_suppression|r0001,anthropic,P08_suppression,1,4,False,106,150,,max_tokens,True,False
anthropic|P08_suppression|r0002,anthropic,P08_suppression,2,7,False,108,150,,max_tokens,True,False
anthropic|P08_suppression|r0003,anthropic,P08_suppression,3,4,False,118,150,,max_tokens,True,False
anthropic|P08_suppression|r0004,anthropic,P08_suppression,4,4,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0005,anthropic,P08_suppression,5,4,False,108,150,,max_tokens,True,False
anthropic|P08_suppression|r0006,anthropic,P08_suppression,6,0,False,111,150,,max_tokens,True,False
anthropic|P08_suppression|r0007,anthropic,P08_suppression,7,-1,False,118,150,,max_tokens,True,False
anthropic|P08_suppression|r0008,anthropic,P08_suppression,8,4,False,109,150,,max_tokens,True,False
anthropic|P08_suppression|r0009,anthropic,P08_suppression,9,-1,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0010,anthropic,P08_suppression,10,-1,False,113,150,,max_tokens,True,False
anthropic|P08_suppression|r0011,anthropic,P08_suppression,11,4,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0012,anthropic,P08_suppression,12,2,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0013,anthropic,P08_suppression,13,2,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0014,anthropic,P08_suppression,14,-1,False,119,150,,max_tokens,True,False
anthropic|P08_suppression|r0015,anthropic,P08_suppression,15,1,False,107,150,,max_tokens,True,False
anthropic|P08_suppression|r0016,anthropic,P08_suppression,16,4,False,104,150,,max_tokens,True,False
anthropic|P08_suppression|r0017,anthropic,P08_suppression,17,2,False,109,150,,max_tokens,True,False
anthropic|P08_suppression|r0018,anthropic,P08_suppression,18,4,False,116,150,,max_tokens,True,False
anthropic|P08_suppression|r0019,anthropic,P08_suppression,19,3,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0020,anthropic,P08_suppression,20,14,False,111,150,,max_tokens,True,False
anthropic|P08_suppression|r0021,anthropic,P08_suppression,21,3,False,125,150,,max_tokens,True,False
anthropic|P08_suppression|r0022,anthropic,P08_suppression,22,2,False,118,150,,max_tokens,True,False
anthropic|P08_suppression|r0023,anthropic,P08_suppression,23,-1,False,107,150,,max_tokens,True,False
anthropic|P08_suppression|r0024,anthropic,P08_suppression,24,0,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0025,anthropic,P08_suppression,25,4,False,107,150,,max_tokens,True,False
anthropic|P08_suppression|r0026,anthropic,P08_suppression,26,4,False,102,150,,max_tokens,True,False
anthropic|P08_suppression|r0027,anthropic,P08_suppression,27,3,False,121,150,,max_tokens,True,False
anthropic|P08_suppression|r0028,anthropic,P08_suppression,28,7,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0029,anthropic,P08_suppression,29,-1,False,120,150,,max_tokens,True,False
anthropic|P08_suppression|r0030,anthropic,P08_suppression,30,4,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0031,anthropic,P08_suppression,31,4,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0032,anthropic,P08_suppression,32,-1,False,111,150,,max_tokens,True,False
anthropic|P08_suppression|r0033,anthropic,P08_suppression,33,4,False,113,150,,max_tokens,True,False
anthropic|P08_suppression|r0034,anthropic,P08_suppression,34,4,False,117,150,,max_tokens,True,False
anthropic|P08_suppression|r0035,anthropic,P08_suppression,35,4,False,106,150,,max_tokens,True,False
anthropic|P08_suppression|r0036,anthropic,P08_suppression,36,4,False,108,150,,max_tokens,True,False
anthropic|P08_suppression|r0037,anthropic,P08_suppression,37,-1,False,120,150,,max_tokens,True,False
anthropic|P08_suppression|r0038,anthropic,P08_suppression,38,-1,False,107,150,,max_tokens,True,False
anthropic|P08_suppression|r0039,anthropic,P08_suppression,39,2,False,108,150,,max_tokens,True,False
anthropic|P08_suppression|r0040,anthropic,P08_suppression,40,1,False,104,150,,max_tokens,True,False
anthropic|P08_suppression|r0041,anthropic,P08_suppression,41,-1,False,103,150,,max_tokens,True,False
anthropic|P08_suppression|r0042,anthropic,P08_suppression,42,-1,False,112,150,,max_tokens,True,False
anthropic|P08_suppression|r0043,anthropic,P08_suppression,43,4,False,124,150,,max_tokens,True,False
anthropic|P08_suppression|r0044,anthropic,P08_suppression,44,-1,False,114,148,,max_tokens,True,False
anthropic|P08_suppression|r0045,anthropic,P08_suppression,45,-1,False,109,150,,max_tokens,True,False
anthropic|P08_suppression|r0046,anthropic,P08_suppression,46,7,False,113,150,,max_tokens,True,False
anthropic|P08_suppression|r0047,anthropic,P08_suppression,47,4,False,105,150,,max_tokens,True,False
anthropic|P08_suppression|r0048,anthropic,P08_suppression,48,-1,False,106,150,,max_tokens,True,False
anthropic|P08_suppression|r0049,anthropic,P08_suppression,49,-1,False,116,150,,max_tokens,True,False
anthropic|P08_suppression|r0050,anthropic,P08_suppression,50,1,False,99,150,,max_tokens,True,False
anthropic|P08_suppression|r0051,anthropic,P08_suppression,51,7,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0052,anthropic,P08_suppression,52,4,False,112,150,,max_tokens,True,False
anthropic|P08_suppression|r0053,anthropic,P08_suppression,53,2,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0054,anthropic,P08_suppression,54,4,False,109,150,,max_tokens,True,False
anthropic|P08_suppression|r0055,anthropic,P08_suppression,55,-1,False,112,150,,max_tokens,True,False
anthropic|P08_suppression|r0056,anthropic,P08_suppression,56,3,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0057,anthropic,P08_suppression,57,-1,False,104,150,,max_tokens,True,False
anthropic|P08_suppression|r0058,anthropic,P08_suppression,58,2,False,118,150,,max_tokens,True,False
anthropic|P08_suppression|r0059,anthropic,P08_suppression,59,2,False,106,149,,max_tokens,True,False
anthropic|P08_suppression|r0060,anthropic,P08_suppression,60,-1,False,91,150,,max_tokens,True,False
anthropic|P08_suppression|r0061,anthropic,P08_suppression,61,14,False,117,150,,max_tokens,True,False
anthropic|P08_suppression|r0062,anthropic,P08_suppression,62,7,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0063,anthropic,P08_suppression,63,14,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0064,anthropic,P08_suppression,64,4,False,111,150,,max_tokens,True,False
anthropic|P08_suppression|r0065,anthropic,P08_suppression,65,7,False,109,150,,max_tokens,True,False
anthropic|P08_suppression|r0066,anthropic,P08_suppression,66,4,False,103,150,,max_tokens,True,False
anthropic|P08_suppression|r0067,anthropic,P08_suppression,67,7,False,113,150,,max_tokens,True,False
anthropic|P08_suppression|r0068,anthropic,P08_suppression,68,2,False,107,150,,max_tokens,True,False
anthropic|P08_suppression|r0069,anthropic,P08_suppression,69,4,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0070,anthropic,P08_suppression,70,-1,False,108,150,,max_tokens,True,False
anthropic|P08_suppression|r0071,anthropic,P08_suppression,71,4,False,111,150,,max_tokens,True,False
anthropic|P08_suppression|r0072,anthropic,P08_suppression,72,-1,False,121,150,,max_tokens,True,False
anthropic|P08_suppression|r0073,anthropic,P08_suppression,73,3,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0074,anthropic,P08_suppression,74,3,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0075,anthropic,P08_suppression,75,4,False,117,150,,max_tokens,True,False
anthropic|P08_suppression|r0076,anthropic,P08_suppression,76,4,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0077,anthropic,P08_suppression,77,14,False,113,150,,max_tokens,True,False
anthropic|P08_suppression|r0078,anthropic,P08_suppression,78,-1,False,109,150,,max_tokens,True,False
anthropic|P08_suppression|r0079,anthropic,P08_suppression,79,4,False,101,150,,max_tokens,True,False
anthropic|P08_suppression|r0080,anthropic,P08_suppression,80,-1,False,106,150,,max_tokens,True,False
anthropic|P08_suppression|r0081,anthropic,P08_suppression,81,4,False,112,150,,max_tokens,True,False
anthropic|P08_suppression|r0082,anthropic,P08_suppression,82,-1,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0083,anthropic,P08_suppression,83,7,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0084,anthropic,P08_suppression,84,-1,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0085,anthropic,P08_suppression,85,1,False,116,150,,max_tokens,True,False
anthropic|P08_suppression|r0086,anthropic,P08_suppression,86,-1,False,112,150,,max_tokens,True,False
anthropic|P08_suppression|r0087,anthropic,P08_suppression,87,4,False,112,149,,max_tokens,True,False
anthropic|P08_suppression|r0088,anthropic,P08_suppression,88,-1,False,110,150,,max_tokens,True,False
anthropic|P08_suppression|r0089,anthropic,P08_suppression,89,2,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0090,anthropic,P08_suppression,90,4,False,116,150,,max_tokens,True,False
anthropic|P08_suppression|r0091,anthropic,P08_suppression,91,4,False,118,150,,max_tokens,True,False
anthropic|P08_suppression|r0092,anthropic,P08_suppression,92,-1,False,114,150,,max_tokens,True,False
anthropic|P08_suppression|r0093,anthropic,P08_suppression,93,2,False,122,150,,max_tokens,True,False
anthropic|P08_suppression|r0094,anthropic,P08_suppression,94,0,False,113,150,,max_tokens,True,False
anthropic|P08_suppression|r0095,anthropic,P08_suppression,95,7,False,115,150,,max_tokens,True,False
anthropic|P08_suppression|r0096,anthropic,P08_suppression,96,4,False,102,150,,max_tokens,True,False
anthropic|P08_suppression|r0097,anthropic,P08_suppression,97,3,False,111,150,,max_tokens,True,False
anthropic|P08_suppression|r0098,anthropic,P08_suppression,98,7,False,103,150,,max_tokens,True,False
anthropic|P08_suppression|r0099,anthropic,P08_suppression,99,-1,False,116,150,,max_tokens,True,False
anthropic|P08_suppression|r0100,anthropic,P08_suppression,100,4,False,117,150,,max_tokens,True,False
